# freqs(eV) eps1 eps2
4.999362396495956040e-01 2.996000000000000441e+00 6.577800000000000313e-02
5.019602730085007680e-01 2.996000000000000441e+00 6.577800000000000313e-02
5.040007619231695601e-01 2.999462999999999990e+00 6.581599999999999950e-02
5.060579078902028849e-01 2.999423999999999868e+00 6.927999999999999436e-02
5.081319157094250638e-01 2.999462999999999990e+00 6.581599999999999950e-02
5.102229935518506343e-01 2.999423999999999868e+00 6.927999999999999436e-02
5.123313530293376328e-01 2.999423999999999868e+00 6.927999999999999436e-02
5.144572092659739360e-01 2.999423999999999868e+00 6.927999999999999436e-02
5.166007809712488408e-01 2.999382999999999910e+00 7.274400000000000310e-02
5.187622905150615082e-01 2.999423999999999868e+00 6.927999999999999436e-02
5.209419640046206723e-01 2.999382999999999910e+00 7.274400000000000310e-02
5.231400313632899035e-01 2.999423999999999868e+00 6.927999999999999436e-02
5.253567264114394897e-01 3.002889000000000586e+00 6.932000000000000661e-02
5.275922869493604450e-01 3.002889000000000586e+00 6.932000000000000661e-02
5.298469548423064834e-01 3.002889000000000586e+00 6.932000000000000661e-02
5.321209761077240197e-01 3.002889000000000586e+00 6.932000000000000661e-02
5.344146010047401418e-01 3.002889000000000586e+00 6.932000000000000661e-02
5.367280841259727264e-01 3.002889000000000586e+00 6.932000000000000661e-02
5.390616844917379691e-01 3.006355999999999806e+00 6.936000000000000498e-02
5.414156656467236095e-01 3.006355999999999806e+00 6.936000000000000498e-02
5.437902957592093411e-01 3.006355999999999806e+00 6.936000000000000498e-02
5.461858477229062370e-01 3.006355999999999806e+00 6.936000000000000498e-02
5.486025992615032321e-01 3.006314999999999849e+00 7.282800000000000384e-02
5.510408330359987117e-01 3.006355999999999806e+00 6.936000000000000498e-02
5.535008367549093533e-01 3.006355999999999806e+00 6.936000000000000498e-02
5.559829032874427091e-01 3.006314999999999849e+00 7.282800000000000384e-02
5.584873307797283415e-01 3.006355999999999806e+00 6.936000000000000498e-02
5.610144227742068779e-01 3.006355999999999806e+00 6.936000000000000498e-02
5.635644883322713516e-01 3.006394999999999929e+00 6.589199999999999224e-02
5.661378421602726307e-01 3.009864000000000317e+00 6.593000000000000249e-02
5.687348047389895189e-01 3.009864000000000317e+00 6.593000000000000249e-02
5.713557024566807696e-01 3.009825000000000195e+00 6.940000000000000335e-02
5.740008677458319220e-01 3.009864000000000317e+00 6.593000000000000249e-02
5.766706392237196388e-01 3.009864000000000317e+00 6.593000000000000249e-02
5.793653618369145608e-01 3.009864000000000317e+00 6.593000000000000249e-02
5.820853870098577909e-01 3.013335000000000097e+00 6.596799999999999886e-02
5.848310727976401280e-01 3.013371999999999939e+00 6.249599999999999600e-02
5.876027840431266025e-01 3.013371999999999939e+00 6.249599999999999600e-02
5.904008925385700879e-01 3.016845000000000443e+00 6.253200000000000425e-02
5.932257771918646450e-01 3.016808000000000600e+00 6.600599999999999523e-02
5.960778241975948077e-01 3.016808000000000600e+00 6.600599999999999523e-02
5.989574272130421262e-01 3.016808000000000600e+00 6.600599999999999523e-02
6.018649875393189408e-01 3.016808000000000600e+00 6.600599999999999523e-02
6.048009143078035832e-01 3.016808000000000600e+00 6.600599999999999523e-02
6.077656246720574140e-01 3.016845000000000443e+00 6.253200000000000425e-02
6.107595440054173208e-01 3.020319999999999894e+00 6.256799999999999862e-02
6.137831061044539682e-01 3.020319999999999894e+00 6.256799999999999862e-02
6.168367533985060769e-01 3.023797000000000512e+00 6.260399999999999299e-02
6.199209371654985645e-01 3.023797000000000512e+00 6.260399999999999299e-02
6.230361177542699247e-01 3.023797000000000512e+00 6.260399999999999299e-02
6.261827648136348845e-01 3.027276000000000078e+00 6.264000000000000123e-02
6.293613575284249251e-01 3.027276000000000078e+00 6.264000000000000123e-02
6.325723848627536894e-01 3.030720000000000525e+00 6.615800000000000847e-02
6.358163458107677357e-01 3.030720000000000525e+00 6.615800000000000847e-02
6.390937496551531982e-01 3.030720000000000525e+00 6.615800000000000847e-02
6.424051162336772425e-01 3.030720000000000525e+00 6.615800000000000847e-02
6.457509762140610787e-01 3.030720000000000525e+00 6.615800000000000847e-02
6.491318713774854032e-01 3.030720000000000525e+00 6.615800000000000847e-02
6.525483549110511206e-01 3.030681000000000402e+00 6.964000000000000745e-02
6.560009917095223075e-01 3.030681000000000402e+00 6.964000000000000745e-02
6.594903586867005840e-01 3.027200000000000113e+00 6.959999999999999520e-02
6.630170450967898255e-01 3.023760000000000669e+00 6.608200000000000185e-02
6.665816528661274720e-01 3.023797000000000512e+00 6.260399999999999299e-02
6.701847969356741208e-01 3.027311000000000085e+00 5.916000000000000425e-02
6.738271056146722948e-01 3.030792000000000375e+00 5.919400000000001050e-02
6.775092209459000481e-01 3.034275000000000055e+00 5.922800000000000287e-02
6.812317990829653835e-01 3.034240000000000048e+00 6.271199999999998997e-02
6.849955106801088878e-01 3.034275000000000055e+00 5.922800000000000287e-02
6.888010412949984174e-01 3.037760000000000460e+00 5.926200000000000911e-02
6.926490918050263179e-01 3.037760000000000460e+00 5.926200000000000911e-02
6.965403788376388627e-01 3.041211999999999804e+00 6.278399999999999259e-02
7.004756352152525789e-01 3.041211999999999804e+00 6.278399999999999259e-02
7.044556104153393283e-01 3.037688000000000610e+00 6.623400000000000121e-02
7.084810710462841055e-01 3.037688000000000610e+00 6.623400000000000121e-02
7.125528013396534854e-01 3.037725000000000453e+00 6.274799999999999822e-02
7.166716036595359718e-01 3.041174999999999962e+00 6.627199999999999758e-02
7.208382990296494652e-01 3.041174999999999962e+00 6.627199999999999758e-02
7.250537276789457142e-01 3.041174999999999962e+00 6.627199999999999758e-02
7.293187496064689190e-01 3.041174999999999962e+00 6.627199999999999758e-02
7.336342451662705155e-01 3.041174999999999962e+00 6.627199999999999758e-02
7.380011156732125821e-01 3.041174999999999962e+00 6.627199999999999758e-02
7.424202840305372808e-01 3.041174999999999962e+00 6.627199999999999758e-02
7.468926953801188207e-01 3.041174999999999962e+00 6.627199999999999758e-02
7.514193177763619502e-01 3.041174999999999962e+00 6.627199999999999758e-02
7.560011428847543957e-01 3.041211999999999804e+00 6.278399999999999259e-02
7.606391867061332857e-01 3.041211999999999804e+00 6.278399999999999259e-02
7.653344903277760070e-01 3.044701000000000324e+00 6.282000000000000084e-02
7.700881207024826702e-01 3.044701000000000324e+00 6.282000000000000084e-02
7.749011714568732057e-01 3.044701000000000324e+00 6.282000000000000084e-02
7.797747637301868373e-01 3.044769000000000503e+00 5.584000000000000768e-02
7.847100470449348553e-01 3.044701000000000324e+00 6.282000000000000084e-02
7.897082002108262166e-01 3.048191999999999791e+00 6.285599999999999521e-02
7.947704322634596696e-01 3.048191999999999791e+00 6.285599999999999521e-02
7.998979834393529220e-01 3.051685000000000425e+00 6.289200000000000346e-02
8.050921261889592007e-01 3.048154999999999948e+00 6.634800000000000419e-02
8.103541662294099224e-01 3.048191999999999791e+00 6.285599999999999521e-02
8.156854436388139007e-01 3.051685000000000425e+00 6.289200000000000346e-02
8.210873339940378823e-01 3.051685000000000425e+00 6.289200000000000346e-02
8.265612495539981230e-01 3.051648000000000582e+00 6.638600000000000056e-02
8.321086404906020695e-01 3.051648000000000582e+00 6.638600000000000056e-02
8.377309961695926788e-01 3.055180000000000007e+00 6.292799999999999783e-02
8.434298464836715858e-01 3.055143000000000164e+00 6.642399999999999693e-02
8.492067632404090016e-01 3.055143000000000164e+00 6.642399999999999693e-02
8.550633616075842269e-01 3.055104000000000042e+00 6.991999999999999604e-02
8.610013016187479939e-01 3.055143000000000164e+00 6.642399999999999693e-02
8.670222897419560537e-01 3.055143000000000164e+00 6.642399999999999693e-02
8.731280805147867419e-01 3.055143000000000164e+00 6.642399999999999693e-02
8.793204782489342231e-01 3.055104000000000042e+00 6.991999999999999604e-02
8.856013388078551873e-01 3.055104000000000042e+00 6.991999999999999604e-02
8.919725714611490552e-01 3.058601000000000347e+00 6.996000000000000829e-02
8.984361408195632448e-01 3.055104000000000042e+00 6.991999999999999604e-02
9.049940688547423173e-01 3.055143000000000164e+00 6.642399999999999693e-02
9.116484370080860655e-01 3.055104000000000042e+00 6.991999999999999604e-02
9.184013883933311861e-01 3.055143000000000164e+00 6.642399999999999693e-02
9.252551300977589488e-01 3.055143000000000164e+00 6.642399999999999693e-02
9.322119355872158231e-01 3.055143000000000164e+00 6.642399999999999693e-02
9.392741472204523268e-01 3.055143000000000164e+00 6.642399999999999693e-02
9.464441788786237542e-01 3.055143000000000164e+00 6.642399999999999693e-02
9.537245187161516036e-01 3.058640000000000470e+00 6.646200000000000718e-02
9.611177320395326573e-01 3.058640000000000470e+00 6.646200000000000718e-02
9.686264643210914516e-01 3.058640000000000470e+00 6.646200000000000718e-02
9.762534443551158514e-01 3.058640000000000470e+00 6.646200000000000718e-02
9.840014875642834058e-01 3.058601000000000347e+00 6.996000000000000829e-02
9.918734994647977476e-01 3.058601000000000347e+00 6.996000000000000829e-02
9.998724792991912080e-01 3.058601000000000347e+00 6.996000000000000829e-02
1.008001523846339120e+00 3.058560000000000390e+00 7.345800000000000940e-02
1.016263831418850128e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.024662706058675266e+00 3.058560000000000390e+00 7.345800000000000940e-02
1.033201561942497682e+00 3.058560000000000390e+00 7.345800000000000940e-02
1.041883928009241345e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.050713452822878979e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.059693909684612967e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.068829202009480284e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.078123368983475938e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.087580591518418682e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.097205198523006464e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.107001673509818707e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.116974661559456683e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.127128976664542703e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.137469609477979038e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.148001735491663844e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.158730723673829122e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.169662145595280256e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.180801785077140176e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.192155648395189615e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.203729975078637882e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.215531249344114828e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.227566212208907936e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.239841874330997129e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.252365529627269769e+00 3.058601000000000347e+00 6.996000000000000829e-02
1.265144769725507379e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.278187499310306396e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.291501952428122157e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.305096709822102241e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.318980717373401168e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.333163305732254944e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.347654211229344590e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.362463598165930767e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.377602082589996835e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.393080757675277725e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.408911220830678657e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.425105602679306971e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.441676598059298930e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.458637499212937838e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.476002231346425164e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.493785390760237641e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.512002285769508791e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.530668980655552014e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.549802342913746411e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.569420094089869711e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.589540864526919339e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.610184252377918401e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.631370887277627801e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.653122499107996246e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.675461992339185358e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.698413526480818003e+00 3.062100000000000044e+00 7.000000000000000666e-02
1.722002603237495988e+00 3.065600999999999576e+00 7.003999999999999115e-02
1.746256161029573484e+00 3.065600999999999576e+00 7.003999999999999115e-02
1.771202677615710375e+00 3.065600999999999576e+00 7.003999999999999115e-02
1.796872281639126490e+00 3.065559999999999619e+00 7.354199999999999626e-02
1.823296874016172131e+00 3.065600999999999576e+00 7.003999999999999115e-02
1.850510260195517898e+00 3.065600999999999576e+00 7.003999999999999115e-02
1.878548294440904654e+00 3.065600999999999576e+00 7.003999999999999115e-02
1.907449037432303207e+00 3.065600999999999576e+00 7.003999999999999115e-02
1.937252928642182903e+00 3.065600999999999576e+00 7.003999999999999115e-02
1.968002975128566812e+00 3.065600999999999576e+00 7.003999999999999115e-02
1.999744958598382416e+00 3.065559999999999619e+00 7.354199999999999626e-02
2.032527662837700255e+00 3.065600999999999576e+00 7.003999999999999115e-02
2.066403123884995363e+00 3.069103999999999832e+00 7.008000000000000340e-02
2.101426905645757959e+00 3.069103999999999832e+00 7.008000000000000340e-02
2.137658404018960567e+00 3.069103999999999832e+00 7.008000000000000340e-02
2.175161183036837365e+00 3.069062999999999874e+00 7.358400000000001051e-02
2.214003347019637413e+00 3.069103999999999832e+00 7.008000000000000340e-02
2.254257953329085407e+00 3.072567999999999522e+00 7.362599999999999700e-02
2.296003470983327688e+00 3.072567999999999522e+00 7.362599999999999700e-02
2.339324291190560512e+00 3.072608999999999480e+00 7.012000000000000177e-02
2.384311296790379231e+00 3.072567999999999522e+00 7.362599999999999700e-02
2.431062498688229656e+00 3.072567999999999522e+00 7.362599999999999700e-02
2.479683748661994258e+00 3.076074999999999893e+00 7.366800000000001125e-02
2.530289539451014758e+00 3.076074999999999893e+00 7.366800000000001125e-02
2.583003904856244315e+00 3.076074999999999893e+00 7.366800000000001125e-02
2.637961434746802336e+00 3.076074999999999893e+00 7.366800000000001125e-02
2.695308422458689179e+00 3.076074999999999893e+00 7.366800000000001125e-02
2.755204165179993669e+00 3.076074999999999893e+00 7.366800000000001125e-02
2.817822441661357313e+00 3.076074999999999893e+00 7.366800000000001125e-02
2.883353196118597861e+00 3.076115999999999850e+00 7.016000000000000014e-02
2.952004462692850328e+00 3.076154999999999973e+00 6.665200000000000291e-02
3.024004571539017583e+00 3.079663999999999735e+00 6.668999999999999928e-02
3.099604685827492823e+00 3.083175000000000221e+00 6.672799999999999565e-02
3.179081729053838679e+00 3.086687999999999654e+00 6.676599999999999202e-02
3.262741774555255603e+00 3.086724999999999497e+00 6.325199999999998879e-02
3.350923984678370715e+00 3.086724999999999497e+00 6.325199999999998879e-02
3.444005206474991976e+00 3.086759999999999504e+00 5.973799999999999943e-02
3.542405355231420749e+00 3.090339000000000169e+00 5.273999999999999522e-02
3.646593748032344262e+00 3.097404000000000046e+00 4.928000000000000436e-02
3.757096588881809307e+00 3.100951999999999487e+00 4.578599999999999337e-02
3.874505857284365806e+00 3.104499999999999815e+00 4.228799999999999920e-02
3.999489917196764832e+00 3.104543999999999748e+00 3.524000000000000049e-02
4.132806247769990726e+00 3.104594999999999771e+00 2.466799999999999896e-02
4.275316808037921135e+00 3.122287999999999730e+00 3.533999999999999815e-03
4.428006694039274826e+00 3.139982999999999969e+00 -3.544000000000000275e-03
4.592006941966655376e+00 3.154160000000000075e+00 -1.420800000000000014e-02
4.768622593580758462e+00 3.164740999999999360e+00 -3.558000000000000052e-02
4.959367497323988516e+00 3.200264999999999915e+00 -5.724800000000000028e-02
5.166007809712488630e+00 3.214487999999999790e+00 -6.813400000000000012e-02
5.390616844917378359e+00 3.257349000000000050e+00 -9.385999999999999899e-02
5.635644883322714627e+00 3.299967999999999790e+00 -1.417259999999999909e-01
5.904008925385700657e+00 3.349856999999999640e+00 -1.904239999999999822e-01
