# freq(eV) epsO1 epsO2 epsE1 epsE2
1.259939526682736677e+00 3.060674786507910916e+00 6.998370719071633772e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.264184492899346868e+00 3.061837072894091794e+00 6.999699426000677294e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.268429459115956837e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.272674425332567028e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.276919391549177218e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.281164357765787187e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.285409323982397378e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.289654290199007569e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.293899256415617760e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.298144222632227951e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.302389188848838142e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.306634155065448111e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.310879121282058302e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.315124087498668493e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.319369053715278461e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.323614019931888652e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.327858986148498843e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.332103952365109034e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.336348918581719225e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.340593884798329416e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.344838851014939385e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.349083817231549576e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.353328783448159767e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.357573749664769736e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.361818715881379926e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.366063682097990339e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
