# freq(eV) epsO1 epsO2 epsE1 epsE2
1.400023411830871201e+00 -4.974634857952112554e+01 2.614878586495292012e+01 -4.974634857952112554e+01 2.614878586495292012e+01
1.404268378047481391e+00 -4.939754639227252397e+01 2.649445430145487990e+01 -4.939754639227252397e+01 2.649445430145487990e+01
1.408513344264091582e+00 -4.905784031570929926e+01 2.684055985971225411e+01 -4.905784031570929926e+01 2.684055985971225411e+01
1.412758310480701773e+00 -4.874311596213026831e+01 2.724571882376246279e+01 -4.874311596213026831e+01 2.724571882376246279e+01
1.417003276697311964e+00 -4.843144911676949960e+01 2.765684904368429997e+01 -4.843144911676949960e+01 2.765684904368429997e+01
1.421248242913921933e+00 -4.816820624603332845e+01 2.805405907926579445e+01 -4.816820624603332845e+01 2.805405907926579445e+01
1.425493209130532124e+00 -4.790848475731971234e+01 2.845137219693651076e+01 -4.790848475731971234e+01 2.845137219693651076e+01
1.429738175347142315e+00 -4.768380715729652053e+01 2.884971116106092737e+01 -4.768380715729652053e+01 2.884971116106092737e+01
1.433983141563752284e+00 -4.746988573514953202e+01 2.925473188532838975e+01 -4.746988573514953202e+01 2.925473188532838975e+01
1.438228107780362475e+00 -4.731655860915369516e+01 2.969739391281527574e+01 -4.731655860915369516e+01 2.969739391281527574e+01
1.442473073996972666e+00 -4.716488666889777903e+01 3.013068778944315085e+01 -4.716488666889777903e+01 3.013068778944315085e+01
1.446718040213582857e+00 -4.702038116225769926e+01 3.052342051959960045e+01 -4.702038116225769926e+01 3.052342051959960045e+01
1.450963006430193047e+00 -4.689517073777619061e+01 3.092335704861688228e+01 -4.689517073777619061e+01 3.092335704861688228e+01
1.455207972646803238e+00 -4.684640115452116049e+01 3.135183268622270703e+01 -4.684640115452116049e+01 3.135183268622270703e+01
1.459452938863413207e+00 -4.680690551988715242e+01 3.177660578709630457e+01 -4.680690551988715242e+01 3.177660578709630457e+01
1.463697905080023398e+00 -4.680641369522268747e+01 3.218580698381025229e+01 -4.680641369522268747e+01 3.218580698381025229e+01
1.467942871296633589e+00 -4.681426207302778408e+01 3.258667625036519411e+01 -4.681426207302778408e+01 3.258667625036519411e+01
1.472187837513243558e+00 -4.686626858329274370e+01 3.294343118313141616e+01 -4.686626858329274370e+01 3.294343118313141616e+01
1.476432803729853749e+00 -4.692318174391890295e+01 3.329863739917289678e+01 -4.692318174391890295e+01 3.329863739917289678e+01
1.480677769946463940e+00 -4.702356238550679990e+01 3.364012370248525485e+01 -4.702356238550679990e+01 3.364012370248525485e+01
1.484922736163074131e+00 -4.712527943979421963e+01 3.398096177673845375e+01 -4.712527943979421963e+01 3.398096177673845375e+01
1.489167702379684322e+00 -4.729470179736232183e+01 3.428895928829658146e+01 -4.729470179736232183e+01 3.428895928829658146e+01
1.493412668596294512e+00 -4.746412415493043113e+01 3.459695679985469496e+01 -4.746412415493043113e+01 3.459695679985469496e+01
1.497657634812904481e+00 -4.766206369458358694e+01 3.485111875086746380e+01 -4.766206369458358694e+01 3.485111875086746380e+01
1.501902601029514672e+00 -4.786274815053639031e+01 3.510009876955608377e+01 -4.786274815053639031e+01 3.510009876955608377e+01
1.506147567246124863e+00 -4.812076716605208304e+01 3.528716011045681000e+01 -4.812076716605208304e+01 3.528716011045681000e+01
1.510392533462734832e+00 -4.839500504979972817e+01 3.545670582232338575e+01 -4.839500504979972817e+01 3.545670582232338575e+01
1.514637499679345023e+00 -4.866689529244329293e+01 3.559599890972504710e+01 -4.866689529244329293e+01 3.559599890972504710e+01
1.518882465895955214e+00 -4.893735145010854382e+01 3.571681181537120153e+01 -4.893735145010854382e+01 3.571681181537120153e+01
1.523127432112565405e+00 -4.920814307503939489e+01 3.580685647064367316e+01 -4.920814307503939489e+01 3.580685647064367316e+01
1.527372398329175596e+00 -4.947936937981193495e+01 3.585703333679612115e+01 -4.947936937981193495e+01 3.585703333679612115e+01
1.531617364545785787e+00 -4.974995193436046037e+01 3.589909236331344289e+01 -4.974995193436046037e+01 3.589909236331344289e+01
1.535862330762395755e+00 -5.001829681318191945e+01 3.591293377991023306e+01 -5.001829681318191945e+01 3.591293377991023306e+01
1.540107296979005946e+00 -5.028664169200339984e+01 3.592677519650702322e+01 -5.028664169200339984e+01 3.592677519650702322e+01
1.544352263195615915e+00 -5.057905830201391950e+01 3.583372811033426331e+01 -5.057905830201391950e+01 3.583372811033426331e+01
1.548597229412226106e+00 -5.087187232654283520e+01 3.573891633833500947e+01 -5.087187232654283520e+01 3.573891633833500947e+01
1.552842195628836297e+00 -5.110843994898046816e+01 3.563933432925811928e+01 -5.110843994898046816e+01 3.563933432925811928e+01
1.557087161845446488e+00 -5.132270935340388718e+01 3.553786121635268103e+01 -5.132270935340388718e+01 3.553786121635268103e+01
1.561332128062056679e+00 -5.154343911825290547e+01 3.540224601572539598e+01 -5.154343911825290547e+01 3.540224601572539598e+01
1.565577094278666870e+00 -5.177309279424442678e+01 3.521946921156853705e+01 -5.177309279424442678e+01 3.521946921156853705e+01
1.569822060495277061e+00 -5.199869305022401278e+01 3.503329107883899241e+01 -5.199869305022401278e+01 3.503329107883899241e+01
1.574067026711887030e+00 -5.218554058425715425e+01 3.481459454435544387e+01 -5.218554058425715425e+01 3.481459454435544387e+01
1.578311992928497220e+00 -5.237238811829030283e+01 3.459589800987187402e+01 -5.237238811829030283e+01 3.459589800987187402e+01
1.582556959145107189e+00 -5.255066153844136778e+01 3.435195238630444692e+01 -5.255066153844136778e+01 3.435195238630444692e+01
1.586801925361717380e+00 -5.272591978949280644e+01 3.409912767922509857e+01 -5.272591978949280644e+01 3.409912767922509857e+01
1.591046891578327571e+00 -5.288100092424053855e+01 3.384744561075978453e+01 -5.288100092424053855e+01 3.384744561075978453e+01
1.595291857794937762e+00 -5.299938690531664065e+01 3.359784160433772371e+01 -5.299938690531664065e+01 3.359784160433772371e+01
1.599536824011547953e+00 -5.311777288639274275e+01 3.334823759791565578e+01 -5.311777288639274275e+01 3.334823759791565578e+01
1.603781790228158144e+00 -5.320979426228807796e+01 3.307055984984469887e+01 -5.320979426228807796e+01 3.307055984984469887e+01
1.608026756444768335e+00 -5.330010151320121281e+01 3.279105685532779546e+01 -5.330010151320121281e+01 3.279105685532779546e+01
1.612271722661378304e+00 -5.336226484883162868e+01 3.250817021577156396e+01 -5.336226484883162868e+01 3.250817021577156396e+01
