# freq(eV) IEx(real) IEx(imag) IEy(real) IEy(imag) TEx(real) TEx(imag) TEy(real) TEy(imag) REx(real) REx(imag) REy(real) REy(imag) Transmission Reflection Absorption deltaThetaT deltaThetaR
8.863824996210440954e-01 8.765417908188401433e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.568075460520322364e-06 -2.957261319816602461e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -1.688294620465736582e-06 -3.265449024578921252e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.752998439130041275e-01 1.758824334638571518e-01 1.488177226231387207e-01 1.346641650318319838e-01 6.518875529759304843e-01
8.906274658376542863e-01 9.602402862951545977e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.214661790894563592e-06 -3.227631768319218619e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -1.828940702128957401e-06 -3.563867003182822463e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.774923132654022684e-01 1.740249833588049522e-01 1.484827033757927794e-01 1.339020348864025378e-01 6.509246583044679957e-01
8.948724320542644772e-01 1.043938781771469052e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.864358842962358205e-06 -3.496126381163569004e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -1.966336512875244243e-06 -3.860152701493634030e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.796704322596388570e-01 1.722069856295756762e-01 1.481225821107854668e-01 1.331538619822639491e-01 6.499666421384816539e-01
8.991173982708745571e-01 1.136960719690324355e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.588029543626922010e-06 -3.793593943753902238e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -2.117422015596365585e-06 -4.188341007211659540e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.818828201939013400e-01 1.703877360931156104e-01 1.477294437129830496e-01 1.324028123421916447e-01 6.489941502065045276e-01
9.033623644874848591e-01 1.263800454307377913e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.572874856681621517e-06 -4.200787670558276063e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -2.325568884949873348e-06 -4.637506952493070460e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.842419586657552122e-01 1.685129171108945556e-01 1.472451242233502322e-01 1.316273383202931357e-01 6.479576352337804712e-01
9.076073307040949389e-01 1.390640188924428084e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.056287450092469946e-05 -4.603552663241016638e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -2.528478561567162741e-06 -5.081733831360773769e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.865317681230773683e-01 1.665936889529037734e-01 1.468745429240188582e-01 1.308262263687464955e-01 6.469622266503685104e-01
9.118522969207050188e-01 1.517479923541481474e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.155828243557849880e-05 -5.001901285333748582e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -2.725912367268577305e-06 -5.521001615650702344e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.887991827180310889e-01 1.646385154793703065e-01 1.465623018025986046e-01 1.300043106293308215e-01 6.459842833358839798e-01
9.160972631373152097e-01 1.644319658158534863e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.255934423620838549e-05 -5.397386823728464788e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -2.917461807617701811e-06 -5.957025747221816121e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.911376621625879846e-01 1.627263423597573311e-01 1.461359954776546843e-01 1.291980457790099235e-01 6.449631542551949037e-01
9.203422293539252896e-01 1.803962153269298286e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.381426944541030280e-05 -5.895188790231711899e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -3.163888241645103590e-06 -6.506377281369332771e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.932019656554111453e-01 1.608440053488797983e-01 1.459540289957090564e-01 1.283899343292362605e-01 6.440694095037285960e-01
9.245871955705353695e-01 1.994611225734770640e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.531379943324336928e-05 -6.491089131129593556e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -3.457018178864470156e-06 -7.163622294767494955e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.953588115316905460e-01 1.590269535409662427e-01 1.456142349273432113e-01 1.276151257211740053e-01 6.431167214341467764e-01
9.288321617871455604e-01 2.185260298200247738e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.682838930558868383e-05 -7.087484945279188232e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -3.733960651343766037e-06 -7.819458210903225192e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.982236940552397630e-01 1.572370427233290291e-01 1.445392632214312079e-01 1.268833138039095476e-01 6.418082548227905804e-01
9.330771280037557514e-01 2.375909370665724835e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.833798636472814986e-05 -7.672845700892637002e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -4.016475520695481526e-06 -8.465579144730679887e-06 0.000000000000000000e+00 0.000000000000000000e+00 7.000144047975166428e-01 1.555340231179381250e-01 1.444515720845452322e-01 1.261391762544760431e-01 6.410105493495920070e-01
9.373220942203658312e-01 2.566558443131196850e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.985249276949312692e-05 -8.252237032241350209e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -4.293935412218148049e-06 -9.105449887879679620e-06 0.000000000000000000e+00 0.000000000000000000e+00 7.016931693171021278e-01 1.538540757569683837e-01 1.444527549259294885e-01 1.253975715672384084e-01 6.402642352504923640e-01
9.415670604369760222e-01 2.833188069849542091e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.197291590771035098e-05 -9.070235226064922199e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -4.679984521039057693e-06 -1.000686377387346593e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.039758238924821443e-01 1.520372086207968654e-01 1.439869674867209903e-01 1.246134679174421556e-01 6.392468433593265775e-01
9.458120266535861020e-01 3.117405239486434305e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.423060535596702086e-05 -9.940729040400189036e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -5.093206162922672048e-06 -1.096713284198629238e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.058295166548862465e-01 1.504584384730758562e-01 1.437120448720378973e-01 1.239230001262217468e-01 6.383914159360037921e-01
9.500569928701962930e-01 3.401622409123333633e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.649463094911387248e-05 -1.080300999276815341e-05 0.000000000000000000e+00 -0.000000000000000000e+00 -5.499614044863612296e-06 -1.191894452520313034e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.075170829795062177e-01 1.489123427810305766e-01 1.435705742394632056e-01 1.232380706622356326e-01 6.376080248482383084e-01
9.543019590868064839e-01 3.685839578760233639e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.878477643884134297e-05 -1.164702260352662365e-05 0.000000000000000000e+00 -0.000000000000000000e+00 -5.881333719836639794e-06 -1.284904080641302950e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.097439450285040197e-01 1.469870147372405456e-01 1.432690402342554348e-01 1.223858706633991072e-01 6.366376561072416562e-01
9.585469253034165638e-01 3.985018481717200988e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.119706440350804571e-05 -1.253606465895101942e-05 0.000000000000000000e+00 -0.000000000000000000e+00 -6.280503639589351564e-06 -1.382880248278423049e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.118282387853924753e-01 1.452613954649935868e-01 1.429103657496139379e-01 1.216220882897233041e-01 6.356983298509638614e-01
9.627918915200266436e-01 4.405257520421617816e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.457108383822536169e-05 -1.379079548908905133e-05 0.000000000000000000e+00 -0.000000000000000000e+00 -6.856938656519584394e-06 -1.521214795610157482e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.138642188627820628e-01 1.434725536686392855e-01 1.426632274685786517e-01 1.208200806501440183e-01 6.347981544868565029e-01
9.670368577366368346e-01 4.825496559126045485e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.795128607122699922e-05 -1.503998402041260759e-05 0.000000000000000000e+00 -0.000000000000000000e+00 -7.425694997859979281e-06 -1.658992378094903059e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.156845122329883457e-01 1.418770025295700843e-01 1.424384852374415700e-01 1.201015471511703847e-01 6.339634397328546278e-01
9.712818239532470255e-01 5.245735597830473155e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.133354756459802566e-05 -1.628659752742043929e-05 0.000000000000000000e+00 -0.000000000000000000e+00 -7.990386210903095021e-06 -1.796574505020635283e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.172519518483083667e-01 1.404963632326488576e-01 1.422516849190427757e-01 1.194769770391813229e-01 6.332079390550219289e-01
9.755267901698571054e-01 5.665974636534889305e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.476882870087282531e-05 -1.749226252593292263e-05 0.000000000000000000e+00 -0.000000000000000000e+00 -8.506779321210640441e-06 -1.929302190484727311e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.196236936540127971e-01 1.384862066325401320e-01 1.418900997134470710e-01 1.185654883944882304e-01 6.321882816812398609e-01
9.797717563864671853e-01 6.166183117408728458e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.883318216974869865e-05 -1.894258765347751791e-05 0.000000000000000000e+00 -0.000000000000000000e+00 -9.143683419599949523e-06 -2.089152611407584870e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.215598105609917212e-01 1.367801143326816404e-01 1.416600751063266384e-01 1.177859625477231248e-01 6.313208774610753471e-01
9.840167226030773762e-01 6.782447176158187309e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.379918561281413816e-05 -2.074268550832805924e-05 0.000000000000000000e+00 -0.000000000000000000e+00 -9.967907271762507218e-06 -2.288053605708031436e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.227166270927934955e-01 1.354036044700724639e-01 1.418797684371340406e-01 1.171362493832925483e-01 6.307797380288582278e-01
9.882616888196875671e-01 7.398711234907646159e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.881421956095556742e-05 -2.252752910042115324e-05 0.000000000000000000e+00 -0.000000000000000000e+00 -1.074254917547244643e-05 -2.484785778660589337e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.246135824478389109e-01 1.338702917507852974e-01 1.415161258013757917e-01 1.164348314194248446e-01 6.298912325821456326e-01
