# freq(eV) IEx(real) IEx(imag) IEy(real) IEy(imag) TEx(real) TEx(imag) TEy(real) TEy(imag) REx(real) REx(imag) REy(real) REy(imag) Transmission Reflection Absorption deltaThetaT deltaThetaR
8.269529725885021998e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.063697023291761301e-01 1.022688774617001445e-01 -2.406958227816687057e-02 -9.217528818151619063e-01 -9.998443243523175150e-02 9.449142024672582685e-02 -2.779601292575106103e-02 7.663307057442109160e-02 8.410863402615784690e-01 1.278538053493574744e-02 1.461282792034857836e-01 -5.440748415539762295e-01 -1.482300081182278406e-01
8.311979388051122797e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.061276623310917655e-01 1.034931396307625928e-01 -2.118343725708418668e-02 -9.224341068579949843e-01 -1.003332042801051704e-01 9.566930289913753993e-02 -2.491233293062675852e-02 7.614468856432896060e-02 8.415557949505866331e-01 1.281900266346264194e-02 1.456252023859507250e-01 -5.435074331043883156e-01 -1.569250412570823705e-01
8.354429050217224706e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.059268026164425391e-01 1.046643764830287732e-01 -1.827405475097330922e-02 -9.230887151349648212e-01 -1.006386292031052065e-01 9.679768415130202142e-02 -2.200802003390578063e-02 7.568570460022658319e-02 8.420423602449969014e-01 1.285530208579044147e-02 1.451023376692126554e-01 -5.429135908007071132e-01 -1.661168416518701840e-01
8.396878712383325505e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.057720244259914733e-01 1.057720791072947336e-01 -1.535174384628834252e-02 -9.237100439873437985e-01 -1.008951568737437160e-01 9.786648819027249369e-02 -1.909384006312097107e-02 7.526195853034878258e-02 8.425433071768306803e-01 1.289330966072704115e-02 1.445633831624422716e-01 -5.422929531847819895e-01 -1.757637756230582826e-01
8.439328374549427414e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.056827839049723661e-01 1.067877587561013725e-01 -1.242576445916219671e-02 -9.242866546065275912e-01 -1.010816651089623402e-01 9.884889889759231052e-02 -1.618007590176320093e-02 7.488387323330465695e-02 8.430625749940665603e-01 1.292899858053764978e-02 1.440084264253957969e-01 -5.416379541676040743e-01 -1.858190625235191240e-01
8.481778036715528213e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.055990606520272213e-01 1.078087637098687213e-01 -9.462576254983316032e-03 -9.248566983529032948e-01 -1.012637299218310388e-01 9.983733332489036494e-02 -1.322999597787976635e-02 7.451682645021302787e-02 8.435909205120495358e-01 1.297481317044634277e-02 1.434342663175041110e-01 -5.409729419877732370e-01 -1.963266085123316351e-01
8.524227698881630122e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.053956706866106430e-01 1.088324750136213936e-01 -6.484215849751511981e-03 -9.252389947932078140e-01 -1.015664217553548243e-01 1.008202096378996021e-01 -1.027751752562901938e-02 7.433932573348871198e-02 8.438475353283898528e-01 1.305620770830799235e-02 1.430962569633021653e-01 -5.403102492129134848e-01 -2.074440304002392599e-01
8.566677361047732031e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.050304206587492795e-01 1.098102501669151049e-01 -3.471473922431325427e-03 -9.254615219255588610e-01 -1.020277555763912380e-01 1.017466537124239873e-01 -7.302630789118445126e-03 7.432565093892054553e-02 8.438147165277194439e-01 1.316983762678409706e-02 1.430154458454964694e-01 -5.396276908269309613e-01 -2.192646300215106980e-01
8.609127023213832830e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.045200248813575206e-01 1.107498702500522847e-01 -4.772390246971470670e-04 -9.255579338502343267e-01 -1.026313568853285813e-01 1.026249006437475186e-01 -4.355213556708416485e-03 7.443888216198527030e-02 8.435398629209882593e-01 1.331259035545659733e-02 1.431475467235551469e-01 -5.389451160943595776e-01 -2.314077857341250155e-01
8.651576685379934739e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.040002591989783065e-01 1.116855943993383671e-01 2.552508620245545236e-03 -9.256382460393619560e-01 -1.032445657135020456e-01 1.034987612329493767e-01 -1.374302064272198663e-03 7.457268446485407210e-02 8.432514092296181651e-01 1.346720395029162715e-02 1.432813868200902008e-01 -5.382498748641239006e-01 -2.437431533849963861e-01
